DateTime,Day,Date,Time,load_kwh
2024-11-19 15:00:00,Tuesday,19 Nov 2024,15:00,309.22
2024-11-19 16:00:00,Tuesday,19 Nov 2024,16:00,307.82
2024-11-19 17:00:00,Tuesday,19 Nov 2024,17:00,231.87
2024-11-21 16:00:00,Thursday,21 Nov 2024,16:00,316.18
2024-11-21 17:00:00,Thursday,21 Nov 2024,17:00,313.03
2024-11-21 18:00:00,Thursday,21 Nov 2024,18:00,312.2
2024-11-21 19:00:00,Thursday,21 Nov 2024,19:00,305.5
2024-11-21 20:00:00,Thursday,21 Nov 2024,20:00,303.71
2024-11-21 21:00:00,Thursday,21 Nov 2024,21:00,303.96
2024-11-21 22:00:00,Thursday,21 Nov 2024,22:00,310.22
2024-11-21 23:00:00,Thursday,21 Nov 2024,23:00,307.48
2024-11-22 00:00:00,Friday,22 Nov 2024,00:00,331.4
2024-11-22 01:00:00,Friday,22 Nov 2024,01:00,331.45
2024-11-22 02:00:00,Friday,22 Nov 2024,02:00,328.25
2024-11-22 03:00:00,Friday,22 Nov 2024,03:00,734.23
2024-11-22 04:00:00,Friday,22 Nov 2024,04:00,322.88
2024-11-22 05:00:00,Friday,22 Nov 2024,05:00,324.84
2024-11-22 06:00:00,Friday,22 Nov 2024,06:00,318.36
2024-11-22 07:00:00,Friday,22 Nov 2024,07:00,313.39
2024-11-22 08:00:00,Friday,22 Nov 2024,08:00,313.47
2024-11-22 09:00:00,Friday,22 Nov 2024,09:00,313.6
2024-11-22 10:00:00,Friday,22 Nov 2024,10:00,320.69
2024-11-22 11:00:00,Friday,22 Nov 2024,11:00,313.78
2024-11-22 12:00:00,Friday,22 Nov 2024,12:00,316.61
2024-11-22 13:00:00,Friday,22 Nov 2024,13:00,315.79
2024-11-22 14:00:00,Friday,22 Nov 2024,14:00,313.19
2024-11-22 15:00:00,Friday,22 Nov 2024,15:00,320.37
2024-11-22 16:00:00,Friday,22 Nov 2024,16:00,315.52
2024-11-22 17:00:00,Friday,22 Nov 2024,17:00,230.25
2024-11-22 18:00:00,Friday,22 Nov 2024,18:00,404.3
2024-11-22 19:00:00,Friday,22 Nov 2024,19:00,311.29
2024-11-22 20:00:00,Friday,22 Nov 2024,20:00,310.45
2024-11-22 21:00:00,Friday,22 Nov 2024,21:00,309.57
2024-11-22 22:00:00,Friday,22 Nov 2024,22:00,310.43
2024-11-22 23:00:00,Friday,22 Nov 2024,23:00,244.27
2024-11-23 00:00:00,Saturday,23 Nov 2024,00:00,405.46
2024-11-23 01:00:00,Saturday,23 Nov 2024,01:00,326.65
2024-11-23 02:00:00,Saturday,23 Nov 2024,02:00,326.38
2024-11-23 03:00:00,Saturday,23 Nov 2024,03:00,749.36
2024-11-23 04:00:00,Saturday,23 Nov 2024,04:00,325.02
2024-11-23 05:00:00,Saturday,23 Nov 2024,05:00,319.53
2024-11-23 06:00:00,Saturday,23 Nov 2024,06:00,321.5
2024-11-23 07:00:00,Saturday,23 Nov 2024,07:00,313.76
2024-11-23 08:00:00,Saturday,23 Nov 2024,08:00,309.63
2024-11-23 09:00:00,Saturday,23 Nov 2024,09:00,309.91
2024-11-23 10:00:00,Saturday,23 Nov 2024,10:00,315.46
2024-11-23 11:00:00,Saturday,23 Nov 2024,11:00,315.37
2024-11-23 12:00:00,Saturday,23 Nov 2024,12:00,317.15
2024-11-23 13:00:00,Saturday,23 Nov 2024,13:00,316.64
2024-11-23 14:00:00,Saturday,23 Nov 2024,14:00,311.45
2024-11-23 15:00:00,Saturday,23 Nov 2024,15:00,309.45
2024-11-23 16:00:00,Saturday,23 Nov 2024,16:00,306.27
2024-11-23 17:00:00,Saturday,23 Nov 2024,17:00,231.54
2024-11-23 18:00:00,Saturday,23 Nov 2024,18:00,393.85
2024-11-23 19:00:00,Saturday,23 Nov 2024,19:00,230.0
2024-11-23 20:00:00,Saturday,23 Nov 2024,20:00,392.68
2024-11-23 21:00:00,Saturday,23 Nov 2024,21:00,318.78
2024-11-23 22:00:00,Saturday,23 Nov 2024,22:00,317.03
2024-11-23 23:00:00,Saturday,23 Nov 2024,23:00,310.26
2024-11-24 00:00:00,Sunday,24 Nov 2024,00:00,323.88
2024-11-24 01:00:00,Sunday,24 Nov 2024,01:00,315.33
2024-11-24 02:00:00,Sunday,24 Nov 2024,02:00,317.6
2024-11-24 03:00:00,Sunday,24 Nov 2024,03:00,722.53
2024-11-24 04:00:00,Sunday,24 Nov 2024,04:00,327.45
2024-11-24 05:00:00,Sunday,24 Nov 2024,05:00,323.88
2024-11-24 06:00:00,Sunday,24 Nov 2024,06:00,327.92
2024-11-24 07:00:00,Sunday,24 Nov 2024,07:00,322.62
2024-11-24 08:00:00,Sunday,24 Nov 2024,08:00,313.87
2024-11-24 09:00:00,Sunday,24 Nov 2024,09:00,308.39
2024-11-24 10:00:00,Sunday,24 Nov 2024,10:00,316.02
2024-11-24 11:00:00,Sunday,24 Nov 2024,11:00,305.51
2024-11-24 12:00:00,Sunday,24 Nov 2024,12:00,312.1
2024-11-24 13:00:00,Sunday,24 Nov 2024,13:00,229.75
2024-11-24 14:00:00,Sunday,24 Nov 2024,14:00,398.29
2024-11-24 15:00:00,Sunday,24 Nov 2024,15:00,316.68
2024-11-24 16:00:00,Sunday,24 Nov 2024,16:00,308.88
2024-11-24 17:00:00,Sunday,24 Nov 2024,17:00,228.48
2024-11-24 18:00:00,Sunday,24 Nov 2024,18:00,235.4
2024-11-24 19:00:00,Sunday,24 Nov 2024,19:00,309.22
2024-11-24 20:00:00,Sunday,24 Nov 2024,20:00,315.55
2024-11-24 21:00:00,Sunday,24 Nov 2024,21:00,309.13
2024-11-24 22:00:00,Sunday,24 Nov 2024,22:00,310.78
2024-11-24 23:00:00,Sunday,24 Nov 2024,23:00,323.28
2024-11-25 00:00:00,Monday,25 Nov 2024,00:00,333.54
2024-11-25 01:00:00,Monday,25 Nov 2024,01:00,328.16
2024-11-25 02:00:00,Monday,25 Nov 2024,02:00,325.25
2024-11-25 03:00:00,Monday,25 Nov 2024,03:00,720.14
2024-11-25 04:00:00,Monday,25 Nov 2024,04:00,320.8
2024-11-25 05:00:00,Monday,25 Nov 2024,05:00,321.34
2024-11-25 06:00:00,Monday,25 Nov 2024,06:00,321.49
2024-11-25 07:00:00,Monday,25 Nov 2024,07:00,321.02
2024-11-25 08:00:00,Monday,25 Nov 2024,08:00,316.26
2024-11-25 09:00:00,Monday,25 Nov 2024,09:00,317.4
2024-11-25 10:00:00,Monday,25 Nov 2024,10:00,307.19
2024-11-25 11:00:00,Monday,25 Nov 2024,11:00,314.42
2024-11-25 12:00:00,Monday,25 Nov 2024,12:00,234.18
2024-11-25 13:00:00,Monday,25 Nov 2024,13:00,308.43
2024-11-25 14:00:00,Monday,25 Nov 2024,14:00,311.77
2024-11-25 15:00:00,Monday,25 Nov 2024,15:00,308.93
2024-11-25 16:00:00,Monday,25 Nov 2024,16:00,319.28
2024-11-25 17:00:00,Monday,25 Nov 2024,17:00,241.98
2024-11-25 18:00:00,Monday,25 Nov 2024,18:00,386.78
2024-11-25 19:00:00,Monday,25 Nov 2024,19:00,310.01
2024-11-25 20:00:00,Monday,25 Nov 2024,20:00,309.21
2024-11-25 21:00:00,Monday,25 Nov 2024,21:00,317.08
2024-11-25 22:00:00,Monday,25 Nov 2024,22:00,317.9
2024-11-25 23:00:00,Monday,25 Nov 2024,23:00,241.38
2024-11-26 00:00:00,Tuesday,26 Nov 2024,00:00,403.57
2024-11-26 01:00:00,Tuesday,26 Nov 2024,01:00,323.64
2024-11-26 02:00:00,Tuesday,26 Nov 2024,02:00,331.58
2024-11-26 03:00:00,Tuesday,26 Nov 2024,03:00,740.45
2024-11-26 04:00:00,Tuesday,26 Nov 2024,04:00,332.38
2024-11-26 05:00:00,Tuesday,26 Nov 2024,05:00,315.72
2024-11-26 06:00:00,Tuesday,26 Nov 2024,06:00,313.89
2024-11-26 07:00:00,Tuesday,26 Nov 2024,07:00,317.3
2024-11-26 08:00:00,Tuesday,26 Nov 2024,08:00,314.4
2024-11-26 09:00:00,Tuesday,26 Nov 2024,09:00,310.06
2024-11-26 10:00:00,Tuesday,26 Nov 2024,10:00,318.05
2024-11-26 11:00:00,Tuesday,26 Nov 2024,11:00,315.72
2024-11-26 12:00:00,Tuesday,26 Nov 2024,12:00,317.63
2024-11-26 13:00:00,Tuesday,26 Nov 2024,13:00,323.06
2024-11-26 14:00:00,Tuesday,26 Nov 2024,14:00,316.76
2024-11-26 15:00:00,Tuesday,26 Nov 2024,15:00,309.3
2024-11-26 16:00:00,Tuesday,26 Nov 2024,16:00,321.27
2024-11-26 17:00:00,Tuesday,26 Nov 2024,17:00,312.32
2024-11-26 18:00:00,Tuesday,26 Nov 2024,18:00,317.33
2024-11-26 19:00:00,Tuesday,26 Nov 2024,19:00,313.08
2024-11-26 20:00:00,Tuesday,26 Nov 2024,20:00,311.0
2024-11-26 21:00:00,Tuesday,26 Nov 2024,21:00,324.49
2024-11-26 22:00:00,Tuesday,26 Nov 2024,22:00,308.61
2024-11-26 23:00:00,Tuesday,26 Nov 2024,23:00,316.92
2024-11-27 00:00:00,Wednesday,27 Nov 2024,00:00,321.92
2024-11-27 01:00:00,Wednesday,27 Nov 2024,01:00,325.27
2024-11-27 02:00:00,Wednesday,27 Nov 2024,02:00,321.82
2024-11-27 03:00:00,Wednesday,27 Nov 2024,03:00,731.78
2024-11-27 04:00:00,Wednesday,27 Nov 2024,04:00,320.46
2024-11-27 05:00:00,Wednesday,27 Nov 2024,05:00,320.33
2024-11-27 06:00:00,Wednesday,27 Nov 2024,06:00,315.43
2024-11-27 07:00:00,Wednesday,27 Nov 2024,07:00,312.9
2024-11-27 08:00:00,Wednesday,27 Nov 2024,08:00,305.48
2024-11-27 09:00:00,Wednesday,27 Nov 2024,09:00,317.41
2024-11-27 10:00:00,Wednesday,27 Nov 2024,10:00,308.13
2024-11-27 11:00:00,Wednesday,27 Nov 2024,11:00,316.09
2024-11-27 12:00:00,Wednesday,27 Nov 2024,12:00,307.98
2024-11-27 13:00:00,Wednesday,27 Nov 2024,13:00,315.16
2024-11-27 14:00:00,Wednesday,27 Nov 2024,14:00,320.61
2024-11-27 15:00:00,Wednesday,27 Nov 2024,15:00,314.16
2024-11-27 16:00:00,Wednesday,27 Nov 2024,16:00,311.4
2024-11-27 17:00:00,Wednesday,27 Nov 2024,17:00,239.39
2024-11-27 18:00:00,Wednesday,27 Nov 2024,18:00,397.31
2024-11-27 19:00:00,Wednesday,27 Nov 2024,19:00,305.9
2024-11-27 20:00:00,Wednesday,27 Nov 2024,20:00,303.53
2024-11-27 21:00:00,Wednesday,27 Nov 2024,21:00,312.83
2024-11-27 22:00:00,Wednesday,27 Nov 2024,22:00,310.97
2024-11-27 23:00:00,Wednesday,27 Nov 2024,23:00,311.67
2024-11-28 00:00:00,Thursday,28 Nov 2024,00:00,322.12
2024-11-28 01:00:00,Thursday,28 Nov 2024,01:00,326.55
2024-11-28 02:00:00,Thursday,28 Nov 2024,02:00,326.17
2024-11-28 03:00:00,Thursday,28 Nov 2024,03:00,698.65
2024-11-28 04:00:00,Thursday,28 Nov 2024,04:00,316.74
2024-11-28 05:00:00,Thursday,28 Nov 2024,05:00,317.13
2024-11-28 06:00:00,Thursday,28 Nov 2024,06:00,315.61
2024-11-28 07:00:00,Thursday,28 Nov 2024,07:00,314.79
2024-11-28 08:00:00,Thursday,28 Nov 2024,08:00,313.78
2024-11-28 09:00:00,Thursday,28 Nov 2024,09:00,322.63
2024-11-28 10:00:00,Thursday,28 Nov 2024,10:00,307.35
2024-11-28 11:00:00,Thursday,28 Nov 2024,11:00,317.86
2024-11-28 12:00:00,Thursday,28 Nov 2024,12:00,304.91
2024-11-28 13:00:00,Thursday,28 Nov 2024,13:00,301.25
2024-11-28 14:00:00,Thursday,28 Nov 2024,14:00,303.68
2024-11-28 15:00:00,Thursday,28 Nov 2024,15:00,309.35
2024-11-28 16:00:00,Thursday,28 Nov 2024,16:00,316.78
2024-11-28 17:00:00,Thursday,28 Nov 2024,17:00,235.12
2024-11-28 18:00:00,Thursday,28 Nov 2024,18:00,391.38
2024-11-28 19:00:00,Thursday,28 Nov 2024,19:00,304.3
2024-11-28 20:00:00,Thursday,28 Nov 2024,20:00,311.52
2024-11-28 21:00:00,Thursday,28 Nov 2024,21:00,313.51
2024-11-28 22:00:00,Thursday,28 Nov 2024,22:00,310.47
2024-11-28 23:00:00,Thursday,28 Nov 2024,23:00,235.26
2024-11-29 00:00:00,Friday,29 Nov 2024,00:00,399.86
2024-11-29 01:00:00,Friday,29 Nov 2024,01:00,325.47
2024-11-29 02:00:00,Friday,29 Nov 2024,02:00,326.2
2024-11-29 03:00:00,Friday,29 Nov 2024,03:00,659.43
2024-11-29 04:00:00,Friday,29 Nov 2024,04:00,322.99
2024-11-29 05:00:00,Friday,29 Nov 2024,05:00,331.08
2024-11-29 06:00:00,Friday,29 Nov 2024,06:00,323.87
2024-11-29 07:00:00,Friday,29 Nov 2024,07:00,314.52
2024-11-29 08:00:00,Friday,29 Nov 2024,08:00,305.45
2024-11-29 09:00:00,Friday,29 Nov 2024,09:00,311.53
2024-11-29 10:00:00,Friday,29 Nov 2024,10:00,307.2
2024-11-29 11:00:00,Friday,29 Nov 2024,11:00,313.39
2024-11-29 12:00:00,Friday,29 Nov 2024,12:00,315.8
2024-11-29 13:00:00,Friday,29 Nov 2024,13:00,306.35
2024-11-29 14:00:00,Friday,29 Nov 2024,14:00,302.45
2024-11-29 15:00:00,Friday,29 Nov 2024,15:00,300.5
2024-11-29 16:00:00,Friday,29 Nov 2024,16:00,303.98
2024-11-29 17:00:00,Friday,29 Nov 2024,17:00,225.16
2024-11-29 18:00:00,Friday,29 Nov 2024,18:00,373.78
2024-11-29 19:00:00,Friday,29 Nov 2024,19:00,315.24
2024-11-29 20:00:00,Friday,29 Nov 2024,20:00,316.84
2024-11-29 21:00:00,Friday,29 Nov 2024,21:00,314.1
2024-11-29 22:00:00,Friday,29 Nov 2024,22:00,311.23
2024-11-29 23:00:00,Friday,29 Nov 2024,23:00,319.95
2024-11-30 00:00:00,Saturday,30 Nov 2024,00:00,322.54
2024-11-30 01:00:00,Saturday,30 Nov 2024,01:00,322.38
2024-11-30 02:00:00,Saturday,30 Nov 2024,02:00,322.04
2024-11-30 03:00:00,Saturday,30 Nov 2024,03:00,706.11
2024-11-30 04:00:00,Saturday,30 Nov 2024,04:00,325.21
2024-11-30 05:00:00,Saturday,30 Nov 2024,05:00,328.53
2024-11-30 06:00:00,Saturday,30 Nov 2024,06:00,325.03
2024-11-30 07:00:00,Saturday,30 Nov 2024,07:00,318.26
2024-11-30 08:00:00,Saturday,30 Nov 2024,08:00,309.09
2024-11-30 09:00:00,Saturday,30 Nov 2024,09:00,309.73
2024-11-30 10:00:00,Saturday,30 Nov 2024,10:00,314.56
2024-11-30 11:00:00,Saturday,30 Nov 2024,11:00,312.12
2024-11-30 12:00:00,Saturday,30 Nov 2024,12:00,310.18
2024-11-30 13:00:00,Saturday,30 Nov 2024,13:00,310.31
2024-11-30 14:00:00,Saturday,30 Nov 2024,14:00,313.59
2024-11-30 15:00:00,Saturday,30 Nov 2024,15:00,319.98
2024-11-30 16:00:00,Saturday,30 Nov 2024,16:00,309.75
2024-11-30 17:00:00,Saturday,30 Nov 2024,17:00,227.69
2024-11-30 18:00:00,Saturday,30 Nov 2024,18:00,380.14
2024-11-30 19:00:00,Saturday,30 Nov 2024,19:00,305.78
2024-11-30 20:00:00,Saturday,30 Nov 2024,20:00,307.9
2024-11-30 21:00:00,Saturday,30 Nov 2024,21:00,313.68
2024-11-30 22:00:00,Saturday,30 Nov 2024,22:00,306.51
2024-11-30 23:00:00,Saturday,30 Nov 2024,23:00,235.5
2024-12-01 00:00:00,Sunday,01 Dec 2024,00:00,407.9
2024-12-01 01:00:00,Sunday,01 Dec 2024,01:00,336.15
2024-12-01 02:00:00,Sunday,01 Dec 2024,02:00,320.33
2024-12-01 03:00:00,Sunday,01 Dec 2024,03:00,707.11
2024-12-01 04:00:00,Sunday,01 Dec 2024,04:00,312.37
2024-12-01 05:00:00,Sunday,01 Dec 2024,05:00,318.06
2024-12-01 06:00:00,Sunday,01 Dec 2024,06:00,318.25
2024-12-01 07:00:00,Sunday,01 Dec 2024,07:00,309.5
2024-12-01 08:00:00,Sunday,01 Dec 2024,08:00,310.24
2024-12-01 09:00:00,Sunday,01 Dec 2024,09:00,310.48
2024-12-01 10:00:00,Sunday,01 Dec 2024,10:00,311.82
2024-12-01 11:00:00,Sunday,01 Dec 2024,11:00,311.85
2024-12-01 12:00:00,Sunday,01 Dec 2024,12:00,313.05
2024-12-01 13:00:00,Sunday,01 Dec 2024,13:00,303.59
2024-12-01 14:00:00,Sunday,01 Dec 2024,14:00,300.67
2024-12-01 15:00:00,Sunday,01 Dec 2024,15:00,309.05
2024-12-01 16:00:00,Sunday,01 Dec 2024,16:00,307.39
2024-12-01 17:00:00,Sunday,01 Dec 2024,17:00,231.94
2024-12-01 18:00:00,Sunday,01 Dec 2024,18:00,391.79
2024-12-01 19:00:00,Sunday,01 Dec 2024,19:00,315.97
2024-12-01 20:00:00,Sunday,01 Dec 2024,20:00,235.32
2024-12-01 21:00:00,Sunday,01 Dec 2024,21:00,303.07
2024-12-01 22:00:00,Sunday,01 Dec 2024,22:00,305.95
2024-12-01 23:00:00,Sunday,01 Dec 2024,23:00,312.73
2024-12-02 00:00:00,Monday,02 Dec 2024,00:00,324.14
2024-12-02 01:00:00,Monday,02 Dec 2024,01:00,320.31
2024-12-02 02:00:00,Monday,02 Dec 2024,02:00,325.62
2024-12-02 03:00:00,Monday,02 Dec 2024,03:00,746.07
2024-12-02 04:00:00,Monday,02 Dec 2024,04:00,326.12
2024-12-02 05:00:00,Monday,02 Dec 2024,05:00,326.19
2024-12-02 06:00:00,Monday,02 Dec 2024,06:00,320.54
2024-12-02 07:00:00,Monday,02 Dec 2024,07:00,310.56
2024-12-02 08:00:00,Monday,02 Dec 2024,08:00,228.89
2024-12-02 09:00:00,Monday,02 Dec 2024,09:00,308.38
2024-12-02 10:00:00,Monday,02 Dec 2024,10:00,304.82
2024-12-02 11:00:00,Monday,02 Dec 2024,11:00,311.97
2024-12-02 13:00:00,Monday,02 Dec 2024,13:00,307.15
2024-12-02 14:00:00,Monday,02 Dec 2024,14:00,315.82
2024-12-02 15:00:00,Monday,02 Dec 2024,15:00,307.14
2024-12-02 16:00:00,Monday,02 Dec 2024,16:00,306.18
2024-12-02 17:00:00,Monday,02 Dec 2024,17:00,229.81
2024-12-02 18:00:00,Monday,02 Dec 2024,18:00,389.92
2024-12-02 19:00:00,Monday,02 Dec 2024,19:00,309.65
2024-12-02 20:00:00,Monday,02 Dec 2024,20:00,315.69
2024-12-02 21:00:00,Monday,02 Dec 2024,21:00,323.65
2024-12-02 22:00:00,Monday,02 Dec 2024,22:00,314.91
2024-12-02 23:00:00,Monday,02 Dec 2024,23:00,314.73
2024-12-03 00:00:00,Tuesday,03 Dec 2024,00:00,323.43
2024-12-03 01:00:00,Tuesday,03 Dec 2024,01:00,318.34
2024-12-03 02:00:00,Tuesday,03 Dec 2024,02:00,315.99
2024-12-03 03:00:00,Tuesday,03 Dec 2024,03:00,693.58
2024-12-03 04:00:00,Tuesday,03 Dec 2024,04:00,314.65
2024-12-03 05:00:00,Tuesday,03 Dec 2024,05:00,317.4
2024-12-03 06:00:00,Tuesday,03 Dec 2024,06:00,312.61
2024-12-03 07:00:00,Tuesday,03 Dec 2024,07:00,309.17
2024-12-03 08:00:00,Tuesday,03 Dec 2024,08:00,306.1
2024-12-03 09:00:00,Tuesday,03 Dec 2024,09:00,322.98
2024-12-03 10:00:00,Tuesday,03 Dec 2024,10:00,307.1
2024-12-03 11:00:00,Tuesday,03 Dec 2024,11:00,311.92
2024-12-03 12:00:00,Tuesday,03 Dec 2024,12:00,305.95
2024-12-03 13:00:00,Tuesday,03 Dec 2024,13:00,305.68
2024-12-03 14:00:00,Tuesday,03 Dec 2024,14:00,316.8
2024-12-03 15:00:00,Tuesday,03 Dec 2024,15:00,317.58
2024-12-03 16:00:00,Tuesday,03 Dec 2024,16:00,312.79
2024-12-03 17:00:00,Tuesday,03 Dec 2024,17:00,235.53
2024-12-03 18:00:00,Tuesday,03 Dec 2024,18:00,383.08
2024-12-03 19:00:00,Tuesday,03 Dec 2024,19:00,307.63
2024-12-03 20:00:00,Tuesday,03 Dec 2024,20:00,305.49
2024-12-03 21:00:00,Tuesday,03 Dec 2024,21:00,307.61
2024-12-03 22:00:00,Tuesday,03 Dec 2024,22:00,308.76
2024-12-03 23:00:00,Tuesday,03 Dec 2024,23:00,238.01
2024-12-04 00:00:00,Wednesday,04 Dec 2024,00:00,406.65
2024-12-04 01:00:00,Wednesday,04 Dec 2024,01:00,333.93
2024-12-04 02:00:00,Wednesday,04 Dec 2024,02:00,334.97
2024-12-04 03:00:00,Wednesday,04 Dec 2024,03:00,733.11
2024-12-04 04:00:00,Wednesday,04 Dec 2024,04:00,325.36
2024-12-04 05:00:00,Wednesday,04 Dec 2024,05:00,323.89
2024-12-04 06:00:00,Wednesday,04 Dec 2024,06:00,319.19
2024-12-04 07:00:00,Wednesday,04 Dec 2024,07:00,238.61
2024-12-04 08:00:00,Wednesday,04 Dec 2024,08:00,311.26
2024-12-04 09:00:00,Wednesday,04 Dec 2024,09:00,309.16
2024-12-04 10:00:00,Wednesday,04 Dec 2024,10:00,317.23
2024-12-04 11:00:00,Wednesday,04 Dec 2024,11:00,308.46
2024-12-04 12:00:00,Wednesday,04 Dec 2024,12:00,231.22
2024-12-04 13:00:00,Wednesday,04 Dec 2024,13:00,311.81
2024-12-04 14:00:00,Wednesday,04 Dec 2024,14:00,315.67
2024-12-04 15:00:00,Wednesday,04 Dec 2024,15:00,314.1
2024-12-04 16:00:00,Wednesday,04 Dec 2024,16:00,316.4
2024-12-04 17:00:00,Wednesday,04 Dec 2024,17:00,315.76
2024-12-04 18:00:00,Wednesday,04 Dec 2024,18:00,310.0
2024-12-04 19:00:00,Wednesday,04 Dec 2024,19:00,311.82
2024-12-04 20:00:00,Wednesday,04 Dec 2024,20:00,315.36
2024-12-04 21:00:00,Wednesday,04 Dec 2024,21:00,322.4
2024-12-04 22:00:00,Wednesday,04 Dec 2024,22:00,310.52
2024-12-04 23:00:00,Wednesday,04 Dec 2024,23:00,316.64
2024-12-05 00:00:00,Thursday,05 Dec 2024,00:00,324.69
2024-12-05 01:00:00,Thursday,05 Dec 2024,01:00,325.76
2024-12-05 02:00:00,Thursday,05 Dec 2024,02:00,329.46
2024-12-05 03:00:00,Thursday,05 Dec 2024,03:00,714.66
2024-12-05 04:00:00,Thursday,05 Dec 2024,04:00,327.54
2024-12-05 05:00:00,Thursday,05 Dec 2024,05:00,320.66
2024-12-05 06:00:00,Thursday,05 Dec 2024,06:00,320.31
2024-12-05 07:00:00,Thursday,05 Dec 2024,07:00,313.17
2024-12-05 08:00:00,Thursday,05 Dec 2024,08:00,307.52
2024-12-05 09:00:00,Thursday,05 Dec 2024,09:00,310.08
2024-12-05 10:00:00,Thursday,05 Dec 2024,10:00,314.33
2024-12-05 11:00:00,Thursday,05 Dec 2024,11:00,314.69
2024-12-05 12:00:00,Thursday,05 Dec 2024,12:00,236.6
2024-12-05 13:00:00,Thursday,05 Dec 2024,13:00,311.33
2024-12-05 14:00:00,Thursday,05 Dec 2024,14:00,314.95
2024-12-05 15:00:00,Thursday,05 Dec 2024,15:00,315.01
2024-12-05 16:00:00,Thursday,05 Dec 2024,16:00,313.8
2024-12-05 17:00:00,Thursday,05 Dec 2024,17:00,315.68
2024-12-05 18:00:00,Thursday,05 Dec 2024,18:00,313.75
2024-12-05 19:00:00,Thursday,05 Dec 2024,19:00,235.76
2024-12-05 20:00:00,Thursday,05 Dec 2024,20:00,401.24
2024-12-05 21:00:00,Thursday,05 Dec 2024,21:00,319.81
2024-12-05 22:00:00,Thursday,05 Dec 2024,22:00,240.6
2024-12-05 23:00:00,Thursday,05 Dec 2024,23:00,312.53
2024-12-06 00:00:00,Friday,06 Dec 2024,00:00,407.11
2024-12-06 01:00:00,Friday,06 Dec 2024,01:00,325.22
2024-12-06 02:00:00,Friday,06 Dec 2024,02:00,325.46
2024-12-06 03:00:00,Friday,06 Dec 2024,03:00,730.11
2024-12-06 04:00:00,Friday,06 Dec 2024,04:00,323.52
2024-12-06 05:00:00,Friday,06 Dec 2024,05:00,325.63
2024-12-06 06:00:00,Friday,06 Dec 2024,06:00,323.23
2024-12-06 07:00:00,Friday,06 Dec 2024,07:00,328.17
2024-12-06 08:00:00,Friday,06 Dec 2024,08:00,319.69
2024-12-06 09:00:00,Friday,06 Dec 2024,09:00,320.66
2024-12-06 10:00:00,Friday,06 Dec 2024,10:00,309.99
2024-12-06 11:00:00,Friday,06 Dec 2024,11:00,309.61
2024-12-06 12:00:00,Friday,06 Dec 2024,12:00,313.62
2024-12-06 13:00:00,Friday,06 Dec 2024,13:00,309.61
2024-12-06 14:00:00,Friday,06 Dec 2024,14:00,316.67
2024-12-06 15:00:00,Friday,06 Dec 2024,15:00,312.94
2024-12-06 16:00:00,Friday,06 Dec 2024,16:00,237.67
2024-12-06 17:00:00,Friday,06 Dec 2024,17:00,393.14
2024-12-06 18:00:00,Friday,06 Dec 2024,18:00,313.76
2024-12-06 19:00:00,Friday,06 Dec 2024,19:00,316.33
2024-12-06 20:00:00,Friday,06 Dec 2024,20:00,316.86
2024-12-06 21:00:00,Friday,06 Dec 2024,21:00,311.65
2024-12-06 22:00:00,Friday,06 Dec 2024,22:00,317.67
2024-12-06 23:00:00,Friday,06 Dec 2024,23:00,231.45
2024-12-07 00:00:00,Saturday,07 Dec 2024,00:00,403.74
2024-12-07 01:00:00,Saturday,07 Dec 2024,01:00,320.52
2024-12-07 02:00:00,Saturday,07 Dec 2024,02:00,324.09
2024-12-07 03:00:00,Saturday,07 Dec 2024,03:00,717.43
2024-12-07 04:00:00,Saturday,07 Dec 2024,04:00,239.04
2024-12-07 05:00:00,Saturday,07 Dec 2024,05:00,319.6
2024-12-07 06:00:00,Saturday,07 Dec 2024,06:00,329.24
2024-12-07 07:00:00,Saturday,07 Dec 2024,07:00,327.81
2024-12-07 08:00:00,Saturday,07 Dec 2024,08:00,311.88
2024-12-07 09:00:00,Saturday,07 Dec 2024,09:00,312.86
2024-12-07 10:00:00,Saturday,07 Dec 2024,10:00,232.91
2024-12-07 11:00:00,Saturday,07 Dec 2024,11:00,313.39
2024-12-07 12:00:00,Saturday,07 Dec 2024,12:00,314.34
2024-12-07 13:00:00,Saturday,07 Dec 2024,13:00,311.63
2024-12-07 14:00:00,Saturday,07 Dec 2024,14:00,308.0
2024-12-07 15:00:00,Saturday,07 Dec 2024,15:00,314.76
2024-12-07 16:00:00,Saturday,07 Dec 2024,16:00,321.15
2024-12-07 17:00:00,Saturday,07 Dec 2024,17:00,321.57
2024-12-07 18:00:00,Saturday,07 Dec 2024,18:00,243.22
2024-12-07 19:00:00,Saturday,07 Dec 2024,19:00,314.43
2024-12-07 20:00:00,Saturday,07 Dec 2024,20:00,320.33
2024-12-07 21:00:00,Saturday,07 Dec 2024,21:00,312.93
2024-12-07 22:00:00,Saturday,07 Dec 2024,22:00,313.27
2024-12-07 23:00:00,Saturday,07 Dec 2024,23:00,232.11
2024-12-08 00:00:00,Sunday,08 Dec 2024,00:00,406.96
2024-12-08 01:00:00,Sunday,08 Dec 2024,01:00,334.65
2024-12-08 02:00:00,Sunday,08 Dec 2024,02:00,325.61
2024-12-08 03:00:00,Sunday,08 Dec 2024,03:00,718.54
2024-12-08 04:00:00,Sunday,08 Dec 2024,04:00,323.9
2024-12-08 05:00:00,Sunday,08 Dec 2024,05:00,321.3
